Datetime,Close,High,Low,Open,Volume
2026-05-07 12:00:00+05:30,24358.099609375,24369.900390625,24339.69921875,24339.69921875,0
2026-05-07 12:05:00+05:30,24360.25,24360.25,24360.25,24360.25,0
2026-05-07 12:10:00+05:30,24361.55078125,24369.19921875,24350.150390625,24360.099609375,0
2026-05-07 12:15:00+05:30,24365.900390625,24383.650390625,24362.400390625,24362.44921875,0
2026-05-07 12:20:00+05:30,24377.19921875,24381.599609375,24364.099609375,24366.30078125,0
2026-05-07 12:25:00+05:30,24355.150390625,24381.400390625,24355.150390625,24377.650390625,0
2026-05-07 12:30:00+05:30,24344.94921875,24358.849609375,24329.69921875,24355.25,0
2026-05-07 12:35:00+05:30,24436.650390625,24436.849609375,24338.94921875,24345.099609375,0
2026-05-07 12:40:00+05:30,24463.150390625,24481.94921875,24436.80078125,24436.80078125,0
2026-05-07 12:45:00+05:30,24442.80078125,24471.599609375,24437.599609375,24462.849609375,0
2026-05-07 12:50:00+05:30,24409.150390625,24446.150390625,24394.55078125,24442.099609375,0
2026-05-07 12:55:00+05:30,24388.25,24414.75,24377.69921875,24409.099609375,0
2026-05-07 13:00:00+05:30,24402.400390625,24411.05078125,24386.44921875,24387.650390625,0
2026-05-07 13:05:00+05:30,24396.349609375,24420.55078125,24392.25,24402.0,0
2026-05-07 13:10:00+05:30,24389.69921875,24397.150390625,24376.900390625,24395.849609375,0
2026-05-07 13:15:00+05:30,24350.69921875,24399.5,24324.55078125,24388.650390625,0
2026-05-07 13:20:00+05:30,24345.30078125,24373.44921875,24339.5,24351.05078125,0
2026-05-07 13:25:00+05:30,24353.349609375,24359.900390625,24341.900390625,24345.05078125,0
2026-05-07 13:30:00+05:30,24357.80078125,24364.19921875,24344.0,24353.55078125,0
2026-05-07 13:35:00+05:30,24334.75,24364.150390625,24334.75,24358.599609375,0
2026-05-07 13:40:00+05:30,24349.75,24360.94921875,24331.650390625,24335.30078125,0
2026-05-07 13:45:00+05:30,24356.55078125,24359.099609375,24337.900390625,24348.599609375,0
2026-05-07 13:50:00+05:30,24364.69921875,24365.400390625,24344.099609375,24355.80078125,0
2026-05-07 13:55:00+05:30,24368.650390625,24374.80078125,24354.400390625,24364.900390625,0
2026-05-07 14:00:00+05:30,24353.5,24375.30078125,24344.599609375,24368.05078125,0
2026-05-07 14:05:00+05:30,24372.650390625,24374.0,24337.099609375,24352.900390625,0
2026-05-07 14:10:00+05:30,24361.650390625,24375.650390625,24360.150390625,24372.150390625,0
2026-05-07 14:15:00+05:30,24342.650390625,24364.5,24338.80078125,24361.25,0
2026-05-07 14:20:00+05:30,24364.30078125,24365.650390625,24333.349609375,24342.650390625,0
2026-05-07 14:25:00+05:30,24376.900390625,24381.099609375,24357.80078125,24364.25,0
2026-05-07 14:30:00+05:30,24367.94921875,24385.30078125,24357.849609375,24376.5,0
2026-05-07 14:35:00+05:30,24351.94921875,24371.75,24351.94921875,24366.099609375,0
2026-05-07 14:40:00+05:30,24339.44921875,24362.099609375,24334.099609375,24351.599609375,0
2026-05-07 14:45:00+05:30,24330.25,24351.5,24323.05078125,24339.55078125,0
2026-05-07 14:50:00+05:30,24348.19921875,24353.849609375,24330.0,24330.0,0
2026-05-07 14:55:00+05:30,24352.650390625,24362.69921875,24340.80078125,24348.19921875,0
2026-05-07 15:00:00+05:30,24337.849609375,24363.099609375,24323.05078125,24353.099609375,0
2026-05-07 15:05:00+05:30,24318.55078125,24345.5,24308.349609375,24337.900390625,0
2026-05-07 15:10:00+05:30,24303.099609375,24318.400390625,24293.400390625,24317.849609375,0
2026-05-07 15:15:00+05:30,24328.650390625,24329.69921875,24299.400390625,24303.25,0
2026-05-07 15:20:00+05:30,24318.849609375,24329.0,24315.349609375,24329.0,0
2026-05-07 15:25:00+05:30,24336.400390625,24339.05078125,24318.25,24319.69921875,0
2026-05-08 09:15:00+05:30,24219.30078125,24237.55078125,24158.44921875,24237.19921875,0
2026-05-08 09:20:00+05:30,24215.0,24253.44921875,24209.0,24218.400390625,0
2026-05-08 09:25:00+05:30,24244.150390625,24245.75,24210.5,24216.400390625,0
2026-05-08 09:30:00+05:30,24207.150390625,24244.94921875,24184.599609375,24244.30078125,0
2026-05-08 09:35:00+05:30,24191.19921875,24209.099609375,24187.55078125,24209.099609375,0
2026-05-08 09:40:00+05:30,24167.75,24192.30078125,24167.75,24192.0,0
2026-05-08 09:45:00+05:30,24168.55078125,24175.05078125,24138.94921875,24169.05078125,0
2026-05-08 09:50:00+05:30,24182.25,24183.69921875,24161.80078125,24170.05078125,0
2026-05-08 09:55:00+05:30,24198.44921875,24199.650390625,24181.150390625,24183.349609375,0
2026-05-08 10:00:00+05:30,24194.25,24202.849609375,24187.599609375,24199.150390625,0
2026-05-08 10:05:00+05:30,24196.099609375,24199.099609375,24193.0,24195.80078125,0
2026-05-08 10:10:00+05:30,24211.30078125,24213.69921875,24175.099609375,24197.0,0
2026-05-08 10:15:00+05:30,24206.80078125,24214.30078125,24181.25,24213.80078125,0
2026-05-08 10:20:00+05:30,24231.5,24232.25,24204.55078125,24208.75,0
2026-05-08 10:25:00+05:30,24238.05078125,24243.94921875,24226.0,24232.5,0
2026-05-08 10:30:00+05:30,24232.30078125,24242.55078125,24229.849609375,24238.849609375,0
2026-05-08 10:35:00+05:30,24230.75,24237.099609375,24226.349609375,24232.650390625,0
2026-05-08 10:40:00+05:30,24232.25,24241.30078125,24226.900390625,24232.05078125,0
2026-05-08 10:45:00+05:30,24222.400390625,24239.849609375,24222.400390625,24233.650390625,0
2026-05-08 10:50:00+05:30,24206.349609375,24223.75,24204.099609375,24223.75,0
2026-05-08 10:55:00+05:30,24195.94921875,24208.599609375,24195.94921875,24207.55078125,0
2026-05-08 11:00:00+05:30,24225.25,24230.69921875,24193.849609375,24197.80078125,0
2026-05-08 11:05:00+05:30,24225.150390625,24237.05078125,24221.599609375,24226.599609375,0
2026-05-08 11:10:00+05:30,24233.0,24233.5,24221.5,24226.349609375,0
2026-05-08 11:15:00+05:30,24212.5,24241.650390625,24212.44921875,24234.80078125,0
2026-05-08 11:20:00+05:30,24205.0,24224.150390625,24197.400390625,24214.30078125,0
2026-05-08 11:25:00+05:30,24198.349609375,24209.19921875,24195.94921875,24205.94921875,0
2026-05-08 11:30:00+05:30,24207.5,24210.900390625,24185.599609375,24199.900390625,0
2026-05-08 11:35:00+05:30,24206.05078125,24209.150390625,24199.5,24209.150390625,0
2026-05-08 11:40:00+05:30,24199.44921875,24212.94921875,24199.44921875,24207.150390625,0
2026-05-08 11:45:00+05:30,24199.849609375,24208.400390625,24195.75,24200.599609375,0
2026-05-08 11:50:00+05:30,24204.30078125,24209.80078125,24197.849609375,24200.849609375,0
2026-05-08 11:55:00+05:30,24205.849609375,24207.349609375,24190.19921875,24205.150390625,0
2026-05-08 12:00:00+05:30,24200.900390625,24212.0,24187.44921875,24206.0,0
2026-05-08 12:05:00+05:30,24178.94921875,24203.650390625,24177.25,24202.0,0
2026-05-08 12:10:00+05:30,24184.19921875,24188.19921875,24172.19921875,24179.5,0
2026-05-08 12:15:00+05:30,24188.599609375,24189.400390625,24170.05078125,24185.19921875,0
2026-05-08 12:20:00+05:30,24185.80078125,24198.19921875,24178.25,24190.05078125,0
2026-05-08 12:25:00+05:30,24196.099609375,24198.44921875,24185.44921875,24187.05078125,0
2026-05-08 12:30:00+05:30,24177.599609375,24196.599609375,24169.400390625,24195.25,0
2026-05-08 12:35:00+05:30,24171.55078125,24181.650390625,24168.849609375,24178.650390625,0
2026-05-08 12:40:00+05:30,24164.30078125,24177.650390625,24164.099609375,24173.150390625,0
2026-05-08 12:45:00+05:30,24170.44921875,24171.30078125,24150.94921875,24166.0,0
2026-05-08 12:50:00+05:30,24170.900390625,24175.05078125,24159.69921875,24171.30078125,0
2026-05-08 12:55:00+05:30,24163.400390625,24175.69921875,24160.44921875,24172.94921875,0
2026-05-08 13:00:00+05:30,24158.69921875,24167.900390625,24157.400390625,24165.55078125,0
2026-05-08 13:05:00+05:30,24175.400390625,24177.44921875,24157.900390625,24159.44921875,0
2026-05-08 13:10:00+05:30,24167.0,24178.05078125,24164.55078125,24176.25,0
2026-05-08 13:15:00+05:30,24162.94921875,24170.69921875,24156.900390625,24169.55078125,0
2026-05-08 13:20:00+05:30,24166.69921875,24170.69921875,24157.44921875,24164.25,0
2026-05-08 13:25:00+05:30,24195.44921875,24198.400390625,24165.25,24168.69921875,0
2026-05-08 13:30:00+05:30,24184.400390625,24202.650390625,24180.30078125,24196.650390625,0
2026-05-08 13:35:00+05:30,24172.150390625,24188.05078125,24166.5,24186.05078125,0
2026-05-08 13:40:00+05:30,24170.94921875,24182.25,24169.650390625,24174.349609375,0
2026-05-08 13:45:00+05:30,24173.650390625,24178.650390625,24170.099609375,24173.349609375,0
2026-05-08 13:50:00+05:30,24174.69921875,24176.5,24150.75,24176.05078125,0
2026-05-08 13:55:00+05:30,24137.19921875,24181.25,24129.150390625,24174.94921875,0
2026-05-08 14:00:00+05:30,24145.599609375,24155.25,24127.69921875,24139.150390625,0
2026-05-08 14:05:00+05:30,24177.94921875,24178.30078125,24145.94921875,24148.44921875,0
2026-05-08 14:10:00+05:30,24145.849609375,24179.5,24145.849609375,24179.099609375,0
2026-05-08 14:15:00+05:30,24147.19921875,24166.75,24143.5,24147.349609375,0
2026-05-08 14:20:00+05:30,24147.849609375,24164.19921875,24141.75,24148.099609375,0
2026-05-08 14:25:00+05:30,24169.650390625,24170.75,24149.05078125,24150.400390625,0
2026-05-08 14:30:00+05:30,24195.44921875,24207.05078125,24168.55078125,24171.0,0
2026-05-08 14:35:00+05:30,24218.650390625,24223.75,24193.5,24196.349609375,0
2026-05-08 14:40:00+05:30,24231.69921875,24235.849609375,24219.25,24220.55078125,0
2026-05-08 14:45:00+05:30,24232.19921875,24236.900390625,24220.099609375,24233.55078125,0
2026-05-08 14:50:00+05:30,24231.0,24240.25,24228.80078125,24234.05078125,0
2026-05-08 14:55:00+05:30,24213.650390625,24235.30078125,24206.599609375,24232.75,0
2026-05-08 15:00:00+05:30,24170.30078125,24215.099609375,24168.349609375,24215.099609375,0
2026-05-08 15:05:00+05:30,24179.69921875,24185.5,24169.75,24171.099609375,0
2026-05-08 15:10:00+05:30,24180.849609375,24189.0,24172.400390625,24180.349609375,0
2026-05-08 15:15:00+05:30,24175.599609375,24196.900390625,24170.5,24180.599609375,0
2026-05-08 15:20:00+05:30,24170.69921875,24174.94921875,24163.5,24174.05078125,0
2026-05-08 15:25:00+05:30,24179.80078125,24180.650390625,24169.69921875,24170.55078125,0
2026-05-11 09:15:00+05:30,23918.75,23975.80078125,23902.650390625,23943.19921875,0
2026-05-11 09:20:00+05:30,23937.44921875,23942.599609375,23896.349609375,23919.05078125,0
2026-05-11 09:25:00+05:30,23953.25,23956.30078125,23918.69921875,23936.80078125,0
2026-05-11 09:30:00+05:30,23930.69921875,23959.55078125,23917.05078125,23952.19921875,0
2026-05-11 09:35:00+05:30,23881.80078125,23931.30078125,23875.099609375,23930.599609375,0
2026-05-11 09:40:00+05:30,23865.69921875,23898.150390625,23864.44921875,23881.349609375,0
2026-05-11 09:45:00+05:30,23885.0,23889.849609375,23864.349609375,23866.150390625,0
2026-05-11 09:50:00+05:30,23892.75,23893.5,23870.5,23885.349609375,0
2026-05-11 09:55:00+05:30,23874.25,23899.94921875,23868.19921875,23893.69921875,0
2026-05-11 10:00:00+05:30,23893.150390625,23897.400390625,23873.25,23874.599609375,0
2026-05-11 10:05:00+05:30,23899.150390625,23903.69921875,23887.099609375,23892.900390625,0
2026-05-11 10:10:00+05:30,23893.400390625,23902.80078125,23887.30078125,23899.599609375,0
2026-05-11 10:15:00+05:30,23851.25,23896.25,23850.55078125,23894.75,0
2026-05-11 10:20:00+05:30,23871.69921875,23877.5,23845.44921875,23850.849609375,0
2026-05-11 10:25:00+05:30,23869.19921875,23878.30078125,23864.30078125,23871.19921875,0
2026-05-11 10:30:00+05:30,23870.05078125,23874.5,23860.150390625,23868.44921875,0
2026-05-11 10:35:00+05:30,23863.150390625,23874.80078125,23847.44921875,23870.30078125,0
2026-05-11 10:40:00+05:30,23860.099609375,23865.150390625,23851.599609375,23862.650390625,0
2026-05-11 10:45:00+05:30,23860.400390625,23863.349609375,23850.849609375,23859.94921875,0
2026-05-11 10:50:00+05:30,23889.849609375,23890.650390625,23859.19921875,23860.150390625,0
2026-05-11 10:55:00+05:30,23886.94921875,23892.5,23882.099609375,23890.099609375,0
2026-05-11 11:00:00+05:30,23896.55078125,23897.150390625,23878.55078125,23887.0,0
2026-05-11 11:05:00+05:30,23903.25,23907.30078125,23893.349609375,23895.80078125,0
2026-05-11 11:10:00+05:30,23914.599609375,23922.55078125,23902.900390625,23902.900390625,0
2026-05-11 11:15:00+05:30,23918.30078125,23921.69921875,23910.400390625,23914.599609375,0
2026-05-11 11:20:00+05:30,23926.19921875,23942.94921875,23918.19921875,23918.650390625,0
2026-05-11 11:25:00+05:30,23927.80078125,23934.94921875,23913.44921875,23926.19921875,0
2026-05-11 11:30:00+05:30,23924.599609375,23930.849609375,23907.25,23928.19921875,0
2026-05-11 11:35:00+05:30,23936.099609375,23936.099609375,23916.94921875,23925.099609375,0
2026-05-11 11:40:00+05:30,23949.400390625,23952.69921875,23932.900390625,23936.05078125,0
2026-05-11 11:45:00+05:30,23921.25,23956.900390625,23920.349609375,23949.55078125,0
2026-05-11 11:50:00+05:30,23937.75,23941.0,23921.400390625,23922.099609375,0
2026-05-11 11:55:00+05:30,23930.900390625,23939.0,23923.650390625,23937.69921875,0
2026-05-11 12:00:00+05:30,23923.69921875,23937.80078125,23922.5,23931.25,0
2026-05-11 12:05:00+05:30,23939.30078125,23943.94921875,23920.30078125,23923.69921875,0
2026-05-11 12:10:00+05:30,23935.55078125,23942.400390625,23930.400390625,23939.44921875,0
2026-05-11 12:15:00+05:30,23938.0,23942.55078125,23926.650390625,23935.19921875,0
2026-05-11 12:20:00+05:30,23942.5,23943.94921875,23928.849609375,23938.19921875,0
2026-05-11 12:25:00+05:30,23929.05078125,23945.05078125,23928.05078125,23942.19921875,0
2026-05-11 12:30:00+05:30,23924.30078125,23930.19921875,23908.44921875,23928.900390625,0
2026-05-11 12:35:00+05:30,23913.099609375,23933.900390625,23902.44921875,23924.69921875,0
2026-05-11 12:40:00+05:30,23950.349609375,23954.94921875,23913.69921875,23913.80078125,0
2026-05-11 12:45:00+05:30,23940.900390625,23954.650390625,23936.55078125,23949.69921875,0
2026-05-11 12:50:00+05:30,23938.30078125,23951.900390625,23932.0,23940.94921875,0
2026-05-11 12:55:00+05:30,23945.55078125,23951.75,23937.400390625,23938.25,0
2026-05-11 13:00:00+05:30,23918.69921875,23946.19921875,23918.30078125,23945.400390625,0
2026-05-11 13:05:00+05:30,23939.150390625,23939.19921875,23905.05078125,23918.55078125,0
2026-05-11 13:10:00+05:30,23949.80078125,23949.80078125,23932.5,23939.19921875,0
2026-05-11 13:15:00+05:30,23934.94921875,23950.900390625,23934.5,23949.900390625,0
2026-05-11 13:20:00+05:30,23949.5,23950.69921875,23935.349609375,23935.349609375,0
2026-05-11 13:25:00+05:30,23946.349609375,23953.30078125,23940.400390625,23950.650390625,0
2026-05-11 13:30:00+05:30,23950.69921875,23955.150390625,23943.349609375,23946.099609375,0
2026-05-11 13:35:00+05:30,23952.099609375,23986.849609375,23949.80078125,23950.599609375,0
2026-05-11 13:40:00+05:30,23965.44921875,23973.75,23946.349609375,23952.05078125,0
2026-05-11 13:45:00+05:30,23979.80078125,23987.55078125,23965.69921875,23966.55078125,0
2026-05-11 13:50:00+05:30,23993.94921875,23996.599609375,23975.75,23978.849609375,0
2026-05-11 13:55:00+05:30,23966.44921875,23997.0,23966.25,23994.30078125,0
2026-05-11 14:00:00+05:30,23963.55078125,23973.25,23957.94921875,23966.44921875,0
2026-05-11 14:05:00+05:30,23958.94921875,23973.5,23958.05078125,23963.349609375,0
2026-05-11 14:10:00+05:30,23946.30078125,23967.150390625,23943.099609375,23958.94921875,0
2026-05-11 14:15:00+05:30,23939.75,23954.099609375,23933.94921875,23945.25,0
2026-05-11 14:20:00+05:30,23941.69921875,23949.5,23939.150390625,23939.55078125,0
2026-05-11 14:25:00+05:30,23931.900390625,23942.900390625,23922.150390625,23941.599609375,0
2026-05-11 14:30:00+05:30,23953.0,23953.55078125,23926.150390625,23931.94921875,0
2026-05-11 14:35:00+05:30,23926.099609375,23957.849609375,23921.75,23952.900390625,0
2026-05-11 14:40:00+05:30,23916.349609375,23931.30078125,23904.19921875,23925.94921875,0
2026-05-11 14:45:00+05:30,23889.900390625,23924.349609375,23883.099609375,23916.599609375,0
2026-05-11 14:50:00+05:30,23894.150390625,23914.150390625,23888.25,23889.94921875,0
2026-05-11 14:55:00+05:30,23875.900390625,23896.849609375,23875.900390625,23894.05078125,0
2026-05-11 15:00:00+05:30,23830.69921875,23879.69921875,23821.30078125,23878.55078125,0
2026-05-11 15:05:00+05:30,23817.44921875,23832.69921875,23810.400390625,23830.44921875,0
2026-05-11 15:10:00+05:30,23805.75,23824.05078125,23801.55078125,23817.69921875,0
2026-05-11 15:15:00+05:30,23803.80078125,23820.25,23802.849609375,23806.19921875,0
2026-05-11 15:20:00+05:30,23810.150390625,23813.25,23801.25,23804.599609375,0
2026-05-11 15:25:00+05:30,23820.349609375,23820.349609375,23802.400390625,23810.5,0
2026-05-12 09:15:00+05:30,23736.900390625,23754.150390625,23689.900390625,23722.599609375,0
2026-05-12 09:20:00+05:30,23684.19921875,23737.80078125,23684.19921875,23737.80078125,0
2026-05-12 09:25:00+05:30,23638.30078125,23685.44921875,23633.80078125,23685.44921875,0
2026-05-12 09:30:00+05:30,23634.05078125,23643.75,23617.75,23638.94921875,0
2026-05-12 09:35:00+05:30,23626.150390625,23649.150390625,23620.5,23634.650390625,0
2026-05-12 09:40:00+05:30,23640.650390625,23657.849609375,23624.44921875,23626.349609375,0
2026-05-12 09:45:00+05:30,23638.19921875,23650.150390625,23628.849609375,23640.75,0
2026-05-12 09:50:00+05:30,23638.25,23646.69921875,23632.099609375,23638.400390625,0
2026-05-12 09:55:00+05:30,23625.849609375,23652.19921875,23624.55078125,23638.55078125,0
2026-05-12 10:00:00+05:30,23630.19921875,23635.25,23619.80078125,23627.0,0
2026-05-12 10:05:00+05:30,23636.099609375,23642.55078125,23614.0,23630.44921875,0
2026-05-12 10:10:00+05:30,23651.400390625,23655.400390625,23629.150390625,23636.400390625,0
2026-05-12 10:15:00+05:30,23668.25,23668.25,23647.75,23652.05078125,0
2026-05-12 10:20:00+05:30,23630.30078125,23675.19921875,23627.849609375,23669.25,0
2026-05-12 10:25:00+05:30,23613.25,23634.150390625,23605.80078125,23631.80078125,0
2026-05-12 10:30:00+05:30,23607.650390625,23617.05078125,23603.849609375,23613.55078125,0
2026-05-12 10:35:00+05:30,23605.30078125,23620.19921875,23596.44921875,23609.19921875,0
2026-05-12 10:40:00+05:30,23627.55078125,23638.650390625,23602.55078125,23606.599609375,0
2026-05-12 10:45:00+05:30,23602.69921875,23629.599609375,23599.30078125,23628.05078125,0
2026-05-12 10:50:00+05:30,23605.25,23611.150390625,23600.80078125,23603.75,0
2026-05-12 10:55:00+05:30,23614.69921875,23623.30078125,23602.650390625,23605.849609375,0
2026-05-12 11:00:00+05:30,23590.599609375,23615.650390625,23584.849609375,23615.099609375,0
2026-05-12 11:05:00+05:30,23590.400390625,23597.69921875,23578.69921875,23590.599609375,0
2026-05-12 11:10:00+05:30,23589.349609375,23595.099609375,23585.650390625,23590.94921875,0
2026-05-12 11:15:00+05:30,23608.05078125,23612.25,23585.849609375,23589.599609375,0
2026-05-12 11:20:00+05:30,23589.599609375,23613.400390625,23589.599609375,23608.55078125,0
2026-05-12 11:25:00+05:30,23588.900390625,23604.55078125,23588.69921875,23590.94921875,0
2026-05-12 11:30:00+05:30,23597.25,23600.19921875,23578.650390625,23589.5,0
2026-05-12 11:35:00+05:30,23597.05078125,23601.849609375,23579.900390625,23597.400390625,0
2026-05-12 11:40:00+05:30,23602.69921875,23607.650390625,23591.94921875,23599.150390625,0
2026-05-12 11:45:00+05:30,23594.69921875,23604.55078125,23584.349609375,23603.94921875,0
2026-05-12 11:50:00+05:30,23600.05078125,23605.80078125,23584.75,23596.150390625,0
2026-05-12 11:55:00+05:30,23597.5,23612.849609375,23595.849609375,23601.80078125,0
2026-05-12 12:00:00+05:30,23586.30078125,23599.55078125,23581.900390625,23598.44921875,0
2026-05-12 12:05:00+05:30,23558.099609375,23589.25,23556.19921875,23587.25,0
2026-05-12 12:10:00+05:30,23557.80078125,23570.0,23551.599609375,23559.94921875,0
2026-05-12 12:15:00+05:30,23572.900390625,23580.05078125,23555.099609375,23559.5,0
2026-05-12 12:20:00+05:30,23566.5,23575.900390625,23559.0,23573.75,0
2026-05-12 12:25:00+05:30,23557.30078125,23568.75,23554.69921875,23567.599609375,0
2026-05-12 12:30:00+05:30,23522.30078125,23558.94921875,23522.05078125,23557.80078125,0
2026-05-12 12:35:00+05:30,23516.19921875,23526.80078125,23508.599609375,23523.400390625,0
2026-05-12 12:40:00+05:30,23526.150390625,23532.69921875,23513.099609375,23517.349609375,0
2026-05-12 12:45:00+05:30,23526.849609375,23540.099609375,23516.400390625,23527.25,0
2026-05-12 12:50:00+05:30,23513.349609375,23535.0,23513.30078125,23527.30078125,0
2026-05-12 12:55:00+05:30,23524.55078125,23532.849609375,23514.75,23515.19921875,0
2026-05-12 13:00:00+05:30,23530.599609375,23533.650390625,23519.55078125,23525.150390625,0
2026-05-12 13:05:00+05:30,23510.849609375,23532.19921875,23510.849609375,23531.69921875,0
2026-05-12 13:10:00+05:30,23536.80078125,23536.80078125,23506.349609375,23511.94921875,0
2026-05-12 13:15:00+05:30,23542.80078125,23564.05078125,23536.25,23538.05078125,0
2026-05-12 13:20:00+05:30,23527.55078125,23545.19921875,23526.44921875,23544.0,0
2026-05-12 13:25:00+05:30,23531.05078125,23539.5,23524.25,23528.349609375,0
2026-05-12 13:30:00+05:30,23529.44921875,23550.19921875,23528.75,23532.44921875,0
2026-05-12 13:35:00+05:30,23514.0,23535.30078125,23511.0,23530.44921875,0
2026-05-12 13:40:00+05:30,23506.80078125,23518.400390625,23496.599609375,23515.5,0
2026-05-12 13:45:00+05:30,23513.400390625,23519.349609375,23493.80078125,23510.05078125,0
2026-05-12 13:50:00+05:30,23495.849609375,23530.849609375,23495.849609375,23515.05078125,0
2026-05-12 13:55:00+05:30,23491.5,23502.44921875,23489.5,23500.05078125,0
2026-05-12 14:00:00+05:30,23481.5,23496.900390625,23477.5,23492.80078125,0
2026-05-12 14:05:00+05:30,23465.0,23490.69921875,23461.55078125,23484.05078125,0
2026-05-12 14:10:00+05:30,23457.5,23467.94921875,23448.0,23466.25,0
2026-05-12 14:15:00+05:30,23460.150390625,23472.75,23452.099609375,23458.75,0
2026-05-12 14:20:00+05:30,23486.25,23492.69921875,23453.099609375,23460.5,0
2026-05-12 14:25:00+05:30,23468.599609375,23487.30078125,23459.25,23487.30078125,0
2026-05-12 14:30:00+05:30,23438.349609375,23471.30078125,23437.44921875,23469.349609375,0
2026-05-12 14:35:00+05:30,23462.94921875,23470.94921875,23434.44921875,23439.19921875,0
2026-05-12 14:40:00+05:30,23463.599609375,23472.25,23456.25,23463.94921875,0
2026-05-12 14:45:00+05:30,23463.80078125,23474.599609375,23458.44921875,23464.900390625,0
2026-05-12 14:50:00+05:30,23433.75,23466.400390625,23428.75,23464.94921875,0
2026-05-12 14:55:00+05:30,23421.25,23435.650390625,23414.0,23435.349609375,0
2026-05-12 15:00:00+05:30,23390.900390625,23423.650390625,23367.099609375,23422.5,0
2026-05-12 15:05:00+05:30,23363.55078125,23393.69921875,23358.25,23393.25,0
